ID	Name	Glottocode	Family	Words
859	Tokelau	toke1240	Austronesian	4
864	Khalaj	turk1303	Altaic	4
866	Salar	sala1264	Altaic	4
875	Vai	vaii1241	Mande	4
887	Southern Bobo Mandaré	bobo1253	Mande	4
905	Bunun	bunu1267	Austronesian	4
910	Tboli	tbol1240	Austronesian	4
911	Mapun (Bajaw)	born1254	Austronesian	4
913	Hanunoo	hano1241	Austronesian	4
927	Sasak	sasa1249	Austronesian	4
932	Luang (Wetan)	luan1263	Austronesian	4
933	Kei	keii1239	Austronesian	4
940	Nias	nias1242	Austronesian	4
942	Dairi-Pakpak Batak	bata1294	Austronesian	4
955	Saisiyat	sais1237	Austronesian	4
967	Kadazan Dusun	cent2100	Austronesian	4
989	Yaruro (Pumé)	pume1238	Yaruro	4
990	Chiriguano (Eastern Bolivian Guaraní)	chir1295	Tupian	4
994	Lengua (Enlhet)	nort2971	Mascoian	4
1012	Ngoreme (Ngurimi)	ngur1263	Atlantic–Congo	4
1014	Tarifit Berber	tari1263	Afro-Asiatic	4
1019	Madurese	madu1247	Austronesian	4
1037	Alekano	alek1238	Trans–New Guinea	4
1039	Baruya (Yipma)	baru1267	Trans–New Guinea	4
1072	Lacandon	laca1243	Mayan	4
1103	Sika	sika1262	Austronesian	4
1109	Witoto Mi̵ni̵ca	mini1256	Bora–Witoto	4
1118	Reta (Retta)	rett1240	Trans–New Guinea 	4
1130	Sierra Puebla Nahuatl (Sierra de Zacapoaxtla)	high1278	Uto-Aztecan	4
1209	Epena (Eperara)	epen1239	Chocoan	4
1225	Lule Sami	 lule1254	Uralic	4
1252	Levantine Arabic	leva1239	Afro-Asiatic	4
1253	Kawésqar (Qawasqar, Alacaluf)	qawa1238	Alacalufan	4
1287	Luganda	gand1255	Niger–Congo	4
1290	Tem (Kotokoli)	temm1241	Niger–Congo	4
1296	Bagirmi	bagi1246	Saharan	4
1318	Paakantyi (Darling language)	darl1243	Pama–Nyungan	4
1329	Guahibo (Sikuaani)	guah1254	Guahiban	4
1335	Cubeo	cube1242	Tucanoan	4
1336	Matsés (Mayoruna)	mats1244	Panoan	4
1343	Xavante	xava1240	Macro-Jê	4
1354	Guayabero	guay1257	Guajiboan	4
1433	Achuar	achu1248	Chicham (Jivaroan)	4
1450	Highland Chinantec	chin1488	Oto-Mangue	4
1456	Sicilian	sici1248	Indo-European	4
1461	Limburgish	limb1263	Indo-European	4
1489	Yugambeh (Tweed-Albert Bandjalang)	twee1234	Pama–Nyungan	4
1534	Wu Chinese	wuch1236	Sino-Tibetan	4
1548	Muinane	muin1242	Bora–Witoto	4
1556	Khowar	khow1242	Indo-European	4
1557	Kashmiri	kash1277	Indo-European	4
1560	Texistepec	texi1237	Mixe–Zoquean	4
1562	Eyak	eyak1241	Na-Dene	4
1564	Yele (Rossel)	yele1255	Yele – West New Britain	4
1577	Akha	akha1245	Sino-Tibetan	4
1611	Bora	bora1263	Boran	4
1686	Ordos	ordo1245	Altaic	4
4	Kodagu	koda1255	Dravidian	3
13	Uma	umaa1242	Austronesian	3
23	Tamang	tama1367	Sino-Tibetan	3
42	Yugh	yugh1239	Yeniseian	3
47	Selti	silt1240	Afro-Asiatic	3
56	Gedeo	gede1246	Afro-Asiatic	3
58	Lango	lang1322	Eastern Sudanic	3
63	Siraya	sira1267	Austronesian	3
75	Talysh	taly1247	Indo-European	3
103	Kankanabu	kana1286	Austronesian	3
150	Middle Mongolian	midd1351	Altaic	3
216	Gugu-Yalanji	kuku1273	Pama–Nyungan	3
264	Khwaresmian	khwa1238	Indo-European	3
275	Assyrian Neo-Aramaic	assy1241	Afro-Asiatic	3
291	Kuuk-Thaayorre (Thayore)	thay1249	Pama–Nyungan	3
302	Khumi	khum1248	Sino-Tibetan	3
319	Endegany	inor1238	Afro-Asiatic	3
338	Muher	seba1251	Afro-Asiatic	3
347	Harari	hara1271	Afro-Asiatic	3
367	Ponapean (Pohnpeian)	pohn1238	Austronesian	3
368	Hupa	hupa1239	Na-Dené	3
369	Kwamera	kwam1252	Austronesian	3
370	Old Czech	czec1258	Indo-European	3
377	Kiribati	gilb1244	Austronesian	3
385	Laz	lazz1240	Kartvelian	3
386	Manang	mana1290	Sino-Tibetan	3
387	Marshallese	mars1254	Austronesian	3
407	Ngalakgan	ngal1293	Arnhem	3
423	Eastern Canadian Inuktitut	east2534	Eskimo–Aleut	3
425	Pintupi-Luritja	pint1250	Pama–Nyungan	3
426	Yupik	yupi1267	Eskimo–Aleut	3
427	Wagaya	waga1260	Pama–Nyungan	3
466	Sau (Samberigi)	samb1321	Engan	3
475	Waskia	wask1241	Trans–New Guinea	3
502	Wikchamni	wikc1234	Yok-Utian	3
504	Lake Miwok	lake1258	Yok-Utian	3
505	Maidu	nort2952	Maiduan	3
506	Central Hill Nisenan	nise1244	Maiduan	3
511	Wappo	wapp1239	Yuki–Wappo	3
514	Kitanemuk	serr1255	Uto-Aztecan	3
517	Quechan	quec1382	Yuman	3
522	Ipai	ipai1240	Yuman	3
530	Yankton-Yanktonai	nako1239	Siouan	3
531	Santee-Sisseton	dako1259	Siouan	3
534	Konkow (Northwest Maidu)	nort2951	Maiduan	3
535	Serrano	serr1255	Uto-Aztecan	3
541	Tojolabal	tojo1241	Mayan	3
546	Orokaiva	orok1269	Trans–New Guinea	3
549	Barai	nucl1630	Trans–New Guinea	3
560	Seward Alaska Inupiatun	nort2945	Eskimo–Aleut	3
562	Rek (Southwestern Dinka)	rekk1238	Eastern Sudanic	3
565	Chippewa (Minnesota Ojibwe)	chip1241	Algic	3
568	Ixil	ixil1251	Mayan	3
575	Alutiiq Alaskan Yupik	paci1278	Eskimo–Aleut	3
577	Chavacano	chav1241	Spanish-based creole	3
581	Maguindanao	magu1243	Austronesian	3
584	Nootka (Nuu-chah-nulth)	nuuc1236	Wakashan	3
595	Lingala	ling1263	Atlantic–Congo	3
607	Cashibo	cash1251	Panoan	3
608	Maca	maca1260	Matacoan	3
620	Maonan	maon1241	Kra–Dai	3
631	Wa	waaa1245	Austroasiatic	3
633	Lotha	loth1237	Sino-Tibetan	3
637	Mangdi	sout3210	Sino-Tibetan	3
646	Pukapukan	puka1242	Austronesian	3
650	Manang (Manange, Nyishang)	mana1288	Sino-Tibetan	3
659	Favorlang	favo1235	Austronesian	3
675	Wetarese (Ili'uun)	weta1245	Austronesian	3
676	Teiwa	teiw1236	Trans–New Guinea	3
707	Khasi	khas1269	Austroasiatic	3
713	Chuka (Meru)	mwim1241	Atlantic–Congo	3
715	Gusii	gusi1247	Atlantic–Congo	3
716	Kwere	kwer1261	Atlantic–Congo	3
719	Mwera	mwer1248	Atlantic–Congo	3
723	Rundi	rund1242	Atlantic–Congo	3
740	Cavineña	cavi1250	Pano–Tacanan	3
744	Chorote (Iyo'wujwa Chorote)	iyow1239	Matacoan	3
752	Prai (Phai)	phai1238	Austroasiatic	3
753	Cuoi (Thổ)	cuoi1242	Austroasiatic	3
756	Tai Khün	khun1259	Kra–Dai	3
763	Ngaanyatjarra	ngaa1240	Pama–Nyungan	3
769	Awa (New Guinea)	awap1236	Trans–New Guinea	3
774	Fore	fore1270	Trans–New Guinea	3
777	Inoke-Yate	inok1238	Trans–New Guinea	3
785	Yaweyuha	yawe1241	Trans–New Guinea	3
814	North Alaskan Inupiatun	nort2943	Eskimo–Aleut	3
815	Western Canadian Inuit	west2618	Eskimo–Aleut	3
846	Kalam	kala1397	Trans–New Guinea	3
847	Emae	emae1237	Austronesian	3
854	Rapa	rapa1245	Austronesian	3
876	Kakabe	kaka1265	Mande	3
890	Juǀʼhoan (South-Eastern Ju, Zhuǀ'hoan)	juho1239	Khoisan	3
899	Old Tamil	oldt1248	Dravidian	3
923	Atayal	atay1247	Austronesian	3
930	Mandar	mand1442	Austronesian	3
947	Bintulu	bint1246	Austronesian	3
962	Kavalan	kava1241	Austronesian	3
963	Bughotu (Bugotu)	bugh1239	Austronesian	3
971	Kenyah	main1275	Austronesian	3
974	Binukid (Bukid)	binu1244	Austronesian	3
985	Dedua	dedu1240	Trans–New Guinea	3
1015	Lamboya	lamb1273	Austronesian	3
1020	Seediq	taro1264	Austronesian	3
1031	Kalamian Tagbanwa	cala1258	Austronesian	3
1046	Mum	mumm1238	Trans–New Guinea	3
1071	Mopan Maya	mopa1243	Mayan	3
1079	Kedang	keda1252	Austronesian	3
1082	Kelabit	kela1258	Austronesian	3
1087	Berawan	bera1264	Austronesian	3
1095	Komodo	komo1261	Austronesian	3
1099	Thalanyji	dhal1245	Pama–Nyungan	3
1100	Mantharta (Warriyangga)	mant1266	Pama–Nyungan	3
1101	Trinitario	moxo1234	Arawakan	3
1108	Witoto Murui	muru1274	Bora–Witoto	3
1113	Resígaro	resi1247	Arawakan	3
1114	Nukak	kaku1242	Puinave-Maku	3
1138	Adang	adan1252	Trans–New Guinea	3
1139	Bima (Austronesian)	bima1247	Austronesian	3
1140	Bunak	buna1278	Trans–New Guinea	3
1149	Ocaina	ocai1244	Bora–Huitoto	3
1150	Yahgan (Yagán, Yámana)	yama1264	Yahgan	3
1155	Meixian Hakka Chinese	yuet1238	Sino-Tibetan	3
1168	Tae'	taee1237	Austronesian	3
1184	Western Yugur	west2402	Altaic	3
1194	Tocharian B	tokh1243	Indo-European	3
1202	Western Pantar (Tubbe, Lamma)	lamm1241	Trans–New Guinea	3
1211	Yavitero (Paraene)	yavi1244	Arawakan	3
1228	Sizaki (Shashi)	siza1240	Atlantic–Congo	3
1275	Uldeme (Ouldémé, Wuzlam)	wuz1236	Afro-Asiatic	3
1282	Nancowry	nanc1247	Austroasiatic	3
1284	Gedaged	geda1237	Austronesian	3
1286	Kusaal (Kusasi)	kusa1250	Niger–Congo	3
1288	Shingazidja (Comorian)	como1260	Niger–Congo	3
1332	Soteapanec (Sierra Popoluca)	high1276	Mixe–Zoque	3
1333	Chiapas Zoque (Copainalá Zoque)	copa1236	Mixe–Zoque	3
1342	Puelche (Gününa Küne)	puel1244	Chonan	3
1353	Mapuche (Mapudungun)	mapu1245	Araucanian	3
1362	Tapirapé (Apyãwa)	tapi1254	Tupian	3
1390	Anuta	anut1237	Austronesian	3
1393	Opuo (Opo)	opuu1239	Nilo-Saharan	3
1394	Komo (Nilo-Saharan)	komo1238	Nilo-Saharan	3
1406	Ekoka !Xung (North-Central Ju)	kung1261	Khoisan	3
1410	Mattole–Bear River	matt1238	Na-Dené	3
1412	Central Ahtena	ahte1237	Na-Dené	3
1413	Dogrib	dogr1252	Na-Dené	3
1414	North Slavey	nort2942	Na-Dené	3
1419	Koyukon	koyu1237	Na-Dené	3
1443	Bravanese (Chimwiini)	chim1312	Niger–Congo	3
1460	Witoto Ni̵pode (Nüpode Huitoto)	nupo1240	Witotoan	3
1508	Bilba (Rotinese)	bilb1242	Austronesian	3
1523	Gulf Arabic	gulf1241	Afro-Asiatic	3
1544	Yorta Yorta	yort1237	Pama–Nyungan	3
1551	Teochew (Chaozhou)	chao1238	Sino-Tibetan	3
1563	Ekari (Kapauku)	ekar1243	Trans–New Guinea	3
1565	Gizzra	gizr1240	Trans-Fly	3
1569	Ewe	ewee1241	Niger–Congo	3
1576	Naxi	naxi1245	Sino-Tibetan	3
1653	Kurmanji Kurdish	nort2641	Indo-European	3
1660	Lepcha	lepc1244	Sino-Tibetan	3
1681	Coeur d'Alene	coeu1236	Salishan	3
1	Svan	svan1243	Kartvelian	2
5	Old Chinese	oldc1244	Sino-Tibetan	2
8	Tha'oa	None	Sino-Tibetan	2
15	Paamese	paam1238	Austronesian	2
26	Gogot	sodd1242	Afro-Asiatic	2
50	Tsangla	tsha1245	Sino-Tibetan	2
61	Timogon-Murut	timu1262	Austronesian	2
66	Bilin	bili1260	Afro-Asiatic	2
68	Sulung	sulu1241	Sino-Tibetan	2
73	Arin	arin1243	Yeniseian	2
82	Mao	naga1397	Sino-Tibetan	2
90	Kambata	kamb1316	Afro-Asiatic	2
96	Luwian	luvi1235	Indo-European	2
97	Kipchak	kipc1239	Altaic	2
101	Montenegrin	mont1282	Indo-European	2
106	Dangaleat	dang1274	Afro-Asiatic	2
191	Inxokvari	inxo1238	Northeast Caucasian	2
254	Baonan	bona1250	Altaic	2
268	Munji	munj1244	Indo-European	2
274	Old Tupian	None	Tupian	2
283	Atakapa	atak1252	Atakapa	2
292	Ennemor	inor1238	Afro-Asiatic	2
298	Sariqoli	sari1246	Indo-European	2
300	Nocte	noct1238	Sino-Tibetan	2
301	Sawai	sawa1247	Austronesian	2
311	Megrelian	ming1252	Kartvelian	2
336	Chepang	chep1245	Sino-Tibetan	2
344	Kemant	qima1242	Afro-Asiatic	2
346	Kuria	kuri1259	Atlantic–Congo	2
354	Yidgha	yidg1240	Indo-European	2
358	Solon	solo1263	Altaic	2
359	Ormuri	ormu1247	Indo-European	2
361	Tangsa	tase1235	Sino-Tibetan	2
373	Khotanese	khot1251	Indo-European	2
384	Idu	idum1241	Sino-Tibetan	2
402	Walmajarri	walm1241	Pama–Nyungan	2
406	Alyawarr	alya1239	Pama–Nyungan	2
408	Wolof	nucl1347	Atlantic–Congo	2
415	Kumak	kuma1276	Austronesian	2
416	Araki	arak1252	Austronesian	2
418	Sar (of Chad)	sarr1246	Central Sudanic	2
424	Lardil	lard1243	Tangkic	2
428	Yawuru	yawu1244	Nyulnyulan	2
430	Ganggalida	gang1267	Tangkic	2
438	Warluwara	warl1256	Pama–Nyungan	2
448	Old Welsh	oldw1239	Indo-European	2
458	Duna	duna1248	Trans–New Guinea	2
462	Daga	daga1275	Trans–New Guinea	2
467	Fasu	fasu1242	Trans–New Guinea	2
473	Yenimu (South Awyu)	sout2941	Trans–New Guinea	2
498	Tho (Tày)	tayy1238	Kra–Dai	2
500	Molala	mola1238	Plateau Penutian	2
510	Yuki	yuki1243	Yuki–Wappo	2
516	Maricopa	mari1440	Yuman	2
520	Ko’alh	kwat1246	Yuman	2
523	Kiliwa	kili1268	Yuman–Cochimí	2
524	Cochimi	coch1272	Yuman–Cochimí	2
527	Lowland Oaxaca Chontal	lowl1260	Hokan	2
532	Skiri Pawnee	skir1238	Caddoan	2
533	Menominee	meno1252	Algic	2
548	Gaina	gain1243	Trans–New Guinea	2
552	Suena	suen1241	Trans–New Guinea	2
555	Aeka	aeka1244	Trans–New Guinea	2
561	Bube	bube1242	Atlantic–Congo	2
563	Bor (Southeastern Dinka)	borr1242	Eastern Sudanic	2
574	Kerek	kere1280	Chukotko-Kamchatkan	2
587	Oowekyala	oowe1239	Wakashan	2
588	Heiltsuk	bell1263	Wakashan	2
589	Haisla	hais1244	Wakashan	2
625	Lish	lish1235	Kho-Bwa	2
628	Mulam	mula1253	Kra–Dai	2
634	Tangkhul	tang1336	Sino-Tibetan	2
660	Jingpho (Kachin)	jing1260	Sino-Tibetan	2
666	Warembori	ware1253	Lower Mamberamo	2
677	Tii	tiii1241	Austronesian	2
687	Iduh (O’du)	oduu1239	Austroasiatic	2
691	Tsudakhar Dargwa	cuda1238	Northeast Caucasian	2
697	Cayapa (Cha'palaa)	chac1249	Barbacoan	2
704	Kam	kami1255	Kra–Dai	2
709	Palaung	pala1336	Austroasiatic	2
711	Mang (Austroasiatic)	mang1378	Austroasiatic	2
712	Bungu	bung1265	Atlantic–Congo	2
714	Fipa	fipa1238	Atlantic–Congo	2
721	Nyamwezi	nyam1276	Atlantic–Congo	2
722	Pangwa	pang1287	Atlantic–Congo	2
728	Bauzi	bauz1241	East Geelvink Bay	2
729	Berik	beri1254	Foja Range	2
730	Biritai	biri1259	Lakes Plain	2
734	Orya	orya1242	Foja Range	2
737	Zuni	zuni1245	Zuni	2
748	Mamaindé (Northern Nambikwara)	nort3153	Nambikwaran	2
749	Kashinawa	cash1252	Pano–Tacanan	2
751	Gelao (Kelao)	gela1265	Kra–Dai	2
758	Southern Sami	sout2674	Uralic	2
764	Wathawurrung	wath1238	Pama–Nyungan	2
765	Orejón	orej1242	Tucanoan	2
770	Awiyaana	awiy1238	Trans–New Guinea	2
771	Benabena	bena1264	Trans–New Guinea	2
772	Dano	dano1240	Trans–New Guinea	2
773	Folopa	folo1238	Trans–New Guinea	2
775	Gadsup	gads1258	Trans–New Guinea	2
776	Gimi	gimi1243	Trans–New Guinea	2
778	Kamano	kama1370	Trans–New Guinea	2
782	North Tairoa	nort2920	Trans–New Guinea	2
783	Tokano	toka1244	Trans–New Guinea	2
784	Yagaria	yaga1260	Trans–New Guinea	2
787	Lakkia	lakk1238	Kra–Dai	2
796	Dhao	dhao1237	Austronesian	2
797	Riffian (Tarifiyt)	tari1263	Afro-Asiatic	2
798	Rongga	rong1269	Austronesian	2
799	Ndali	ndal1241	Atlantic–Congo	2
802	Pancana	panc1247	Austronesian	2
803	Mongsen Ao	mong1332	Sino-Tibetan	2
806	Macushi	macu1259	Cariban	2
807	Bit (Pusing)	bitt1240	Austroasiatic	2
808	Fali Mucella	fali1285	Afro-Asiatic	2
810	Apulia-Calabrian Greek	apul1236	Indo-European	2
813	Susu	susu1250	Mande	2
816	Ogea	ogea1238	Trans–New Guinea	2
819	Muskogee (Creek)	cree1270	Muskogean	2
823	Chulym	chul1246	Altaic	2
824	Zazaki	zaza1246	Indo-European	2
828	Nimo	nimo1247	Arai–Samaia	2
831	Khams Tibetan	kham1299	Sino-Tibetan	2
834	Qiandong Miao (Hmu)	east2369	Hmong–Mien	2
838	Wapishana	wapi1253	Arawakan	2
860	Raivavae	raiv1237	Austronesian	2
862	Anglo-Norman	angl1258	Indo-European	2
865	Urum	urum1249	Altaic	2
867	Nukumanu	nuku1258	Austronesian	2
878	Kassonke (Khassonké)	xaas1235	Mande	2
879	Maninka	mani1303	Mande	2
886	Guro	guro1248	Mande	2
893	Ma'di	madi1260	Central Sudanic	2
907	Rejang	reja1240	Austronesian	2
912	Tiruray	tiru1241	Austronesian	2
938	Tausug	taus1251	Austronesian	2
943	Wariʼ (Orowari)	wari1268	Chapacuran	2
948	Ida'an Begak	idaa1241	Austronesian	2
949	Mamanwa	mama1275	Austronesian	2
950	Chamorro	cham1312	Austronesian	2
953	Futunan	east2447	Austronesian	2
957	Remontado	remo1247	Austronesian	2
958	Romblomanon	romb1245	Austronesian	2
970	Buli (Indonesia)	buli1255	Austronesian	2
972	Wallisian (East Uvea)	wall1257	Austronesian	2
975	Blaan (Koronadal)	blaan1241	Austronesian	2
979	Som	somm1240	Trans–New Guinea	2
991	Maca (Maká)	maca1260	Matacoan	2
1004	Karekare (Karai-Karai)	kare1348	Afro-Asiatic	2
1006	Ngamo	ngam1282	Afro-Asiatic	2
1021	Saaroa	saar1237	Austronesian	2
1022	Trukese (Chuukese)	chuu1238	Austronesian	2
1023	Tsou	tsou1248	Austronesian	2
1024	Tukang Besi	tuka1247	Austronesian	2
1025	Lau (Malaita island)	lauu1247	Austronesian	2
1053	Uyajitaya (Duduela)	dudu1240	Trans–New Guinea	2
1061	Araona	arao1248	Pano–Tacanan	2
1064	West Uvea	west1216	Austronesian	2
1065	Cayuvava	cayu1262	Cayuvava	2
1068	Wetarese (Erai)	weta1245	Austronesian	2
1070	Itza	itza1241	Mayan	2
1075	Toba Qom	toba1269	Guaicuruan	2
1077	Kamayurá	kama1373	Tupian	2
1081	Klata (Giangan)	gian1241	Austronesian	2
1084	Kwaio	kwai1243	Austronesian	2
1085	Mota	mota1237	Austronesian	2
1086	Batak Simalungun	bata1288	Austronesian	2
1089	Kosraean	kosr1238	Austronesian	2
1090	Gilbertese	gilb1244	Austronesian	2
1096	Gurdjar (Kurtjar)	ribg1235	Pama–Nyungan	2
1098	Burduna (Bayungu, Payungu)	bayu1249	Pama–Nyungan	2
1117	Langja Buyang (E'ma Buyang)	emab1235	Tai-Kadai	2
1119	Kambowa	kamb1300	Austronesian	2
1120	Lasalimu	lasa1237	Austronesian	2
1124	Awa (Awa Pit, Cuaiquer)	awac1239	Barbacoan	2
1125	Carapana	cara1272	Tucanoan	2
1131	Zacatepec Chatino	zaca1242	Oto-Manguean	2
1134	Mashco Piro	mash1270	Arawakan	2
1136	Kirya-Konzəl (Fali Kiria)	kiry1234	Afro-Asiatic	2
1144	Idate (Idalaka )	east2733	Austronesian	2
1148	Chami Emberá	uppe1440	Chocoan	2
1157	Ceq Wong (Cheq Wong)	chew1245	Austroasiatic	2
1164	Western Bukidnon Manobo	west2555	Austronesian	2
1166	Sa'ban	saba1265	Austronesian	2
1170	Yamdena	yamd1240	Austronesian	2
1175	Asilulu	asil1242	Austronesian	2
1182	Sartang	sart1249	Sino-Tibetan	2
1183	Sherdukpen	sher1257	Sino-Tibetan	2
1188	Northern Bashkardi	bash1263	Indo-European	2
1196	Wardandi	nyun1247	Pama–Nyungan	2
1199	Apali (Emerum)	apal1256	Trans–New Guinea	2
1213	Chipaya	chip1262	Uru–Chipaya	2
1214	Tsimané (Mosetén, Chimane)	mose1249	Moseten–Chonan	2
1216	Selknam (Ona)	onaa1245	Chonan	2
1219	Gujarati	guja1252	Indo-European	2
1233	Tswana	tswa1253	Atlantic–Congo	2
1237	She	shee1238	Hmong–Mien	2
1240	Okinawan	cent2126	Altaic	2
1241	Middle Low German	midd1318	Indo-European	2
1250	Kolyma (Southern) Yukaghir	sout2750	Yukaghir	2
1255	Dagur	daur1238	Altaic	2
1259	Ugaritic	ugar1238	Semitic	2
1280	Tshangla (Monpa Dirang)	tsha1247	Sino-Tibetan	2
1307	Komnzo	komn1238	Yam	2
1310	Maybrat	mayb1239	Maybrat	2
1322	Djambarrpuyngu	djam1256	Pama–Nyungan	2
1344	Maxakalí	west2636	Macro-Jê	2
1346	Barí (Colombia)	bari1297	Chibchan	2
1359	Seneca	sene1264	Iroquoian	2
1367	Daw	daww1239	Nadahup	2
1373	Southeastern Pomo	sout2982	Pomoan	2
1379	Mabaan (Southern Burun)	maba1272	Nilo-Saharan	2
1380	Shilluk	shil1265	Nilo-Saharan	2
1381	Anywa (Anuak)	anua1242	Nilo-Saharan	2
1401	Chimariko	chim1301	Hokan	2
1407	ǀXam	xamm1241	Khoisan	2
1408	ǀǀNg!ke	ngke1238	Khoisan	2
1415	Tanacross	tana1290	Na-Dené	2
1422	Mesa Grande 'Iipay	ipai1239	Hokan	2
1425	Cahuilla	cahu1264	Uto-Aztecan	2
1427	Western Shoshoni	west2622	Uto-Aztecan	2
1434	Old Spanish	olds1249	Indo-European	2
1446	Ngan'gi	nang1259	Southern Daly	2
1447	Naukan Siberian Yupik	nauk1242	Eskimo–Aleut	2
1455	Cape Verdean Creole	kabu1256	Portuguese-based creole	2
1470	Moroccan Arabic	moro1292	Afro-Asiatic	2
1482	Santali	sant1410	Austroasiatic	2
1490	Murrinh-patha 	murr1258	Southern Daly	2
1500	Melanau (Mukah) 	muka1237	Austronesian	2
1506	Banggai	bang1368	Austronesian	2
1510	Toʼabaita (Toqabaqita)	toab1237	Austronesian	2
1511	Wayan (Western Fijian)	west2519	Austronesian	2
1545	Chimila	chim1309	Chibchan	2
1547	Lamaholot	lama1277	Austronesian	2
1550	Mòcheno	moch1255	Indo-European	2
1566	Sandawe	sand1273	Khoisan	2
1568	Nandi	nand1266	Nilo-Saharan	2
1574	Katu (Low Katu)	west2398	Austroasiatic	2
1578	Tal	tall1250	Afro-Asiatic	2
1579	Kabyle	kaby1243	Afro-Asiatic	2
1584	Lisu	lisu1250	Sino-Tibetan	2
1588	Swazi	swat1243	Niger–Congo	2
1593	Nehan (Nissan)	neha1247	Austronesian	2
1595	Palana	pala1340	Chukotko-Kamchatkan	2
1597	Old Saxon	olds1250	Indo-European	2
1598	Coptic	copt1239	Afro-Asiatic	2
1601	Magahi	maga1260	Indo-European	2
1602	Ushojo	usho1238	Indo-European	2
1607	Tutelo	tute1247	Siouan	2
1609	Kashubian	kash1274	Indo-European	2
1610	Middle Dutch	middl1321	Indo-European	2
1616	Meruimenti	imen1238	Niger–Congo	2
1626	Nend	nend1239	Trans–New Guinea	2
1630	Amarasi	amar1273	Austronesian	2
1635	Inanwatan (Suabo)	suab1238	Trans–New Guinea	2
1637	Mirandese	mira1251	Indo-European	2
1642	Doe	doee1238	Niger–Congo	2
1652	Sorani Kurdish	cent1972	Indo-European	2
1662	Slovincian	slov1270	Indo-European	2
2	Gude	gude1246	Afro-Asiatic	1
12	Burji	burj1242	Afro-Asiatic	1
16	Assan	assa1266	Yeniseian	1
18	Phrygian	phry1239	Indo-European	1
20	Mikasuki	mika1239	Muskogean	1
21	Woleaian	wole1240	Austronesian	1
39	Postbiblical Hebrew	None	Afro-Asiatic	1
40	Shawnee	shaw1249	Algic	1
45	Ishkashmi	ishk1246	Indo-European	1
48	Dami (Marik)	mari1428	Austronesian	1
49	Old Japanese	oldj1239	Altaic	1
57	Newar	newa1246	Sino-Tibetan	1
77	Mekeo	meke1243	Austronesian	1
84	Old Udi	aghw1237	Northeast Caucasian	1
91	Natchez	natc1249	Natchez	1
99	North Junín Quechua	nort2980	Quechua	1
100	Tangale	nucl1696	Afro-Asiatic	1
105	Harsusi	hars1241	Afro-Asiatic	1
144	Moldavian	roma1327	Indo-European	1
195	Old Lithuanian	oldl1240	Indo-European	1
196	Vampaya	wamb1258	Mirndi	1
197	Ngarinman	ngar1235	Pama–Nyungan	1
198	Anmatjirra (Anmatyerre)	anma1239	Pama–Nyungan	1
200	Koyo (Republic of Congo)	koyo1242	Atlantic–Congo	1
207	Yankunytjatjara	yank1247	Pama–Nyungan	1
263	Parthian	part1239	Indo-European	1
269	Bunan	gahr1239	Sino-Tibetan	1
270	Yuchi	yuch1247	Yuchi	1
277	Icari Dargwa	None	Northeast Caucasian	1
278	Bahing	bahi1252	Sino-Tibetan	1
279	Melpa	melp1238	Trans–New Guinea	1
280	Huave	huav1256	Huave	1
286	Kaulong	kaul1240	Austronesian	1
296	Garo	garo1247	Sino-Tibetan	1
299	Konda (Papuan)	kond1303	Trans–New Guinea	1
303	Ofo	ofoo1242	Siouan	1
310	Tequistlatec	tequ1245	Hokan	1
329	Endo	mark1255	Eastern Sudanic	1
331	Mesqan	mesq1240	Afro-Asiatic	1
333	Munduruku	mund1330	Tupian	1
342	Yucatec	yuca1254	Mayan	1
351	Nyawaygi	nyaw1247	Pama–Nyungan	1
353	Tunika	tuni1252	Tunika	1
356	Bokar	damu1236	Sino-Tibetan	1
362	Scythian	oldo1234	Indo-European	1
376	Yabem	yabe1254	Austronesian	1
378	Kanauri	kanu1281	Sino-Tibetan	1
381	Dogon	dogo1299	Dogon	1
389	Maung	maun1240	Iwaidjan	1
391	test		None	1
399	Semnani	semn1249	Indo-European	1
400	Kaurna	kaur1267	Pama–Nyungan	1
401	Burarra	bura1267	Arnhem	1
404	Gaagudju	gaga1251	Macro-Gunwinyguan	1
405	Ngarinyin	ngar1284	Worrorran	1
413	Sotho	soth1252	Atlantic–Congo	1
414	Makonde	mako1251	Atlantic–Congo	1
422	Bodoe	bodo1270	Atlantic–Congo	1
429	Bislama	bisl1239	English-based creole	1
433	Palenquero	pale1260	Spanish-based creole	1
435	Ngalkbun	ngal1292	Macro-Gunwinyguan	1
439	Suyá	suya1243	Macro-Jê	1
441	Jaru	jaru1254	Pama–Nyungan	1
444	Wemba Wemba	wemb1241	Pama–Nyungan	1
445	Gurdjar	gurd1238	Pama–Nyungan	1
446	Kung	kung1260	Atlantic–Congo	1
449	Kyakhta Russian–Chinese Pidgin	kjac1234	Russian-based pidgin	1
452	Bushong	bush1247	Atlantic–Congo	1
453	Edo	bini1246	Atlantic–Congo	1
454	Epie	epie1238	Atlantic–Congo	1
455	Engenni	enge1239	Atlantic–Congo	1
456	Dibabawon	east2478	Austronesian	1
457	Bunama	buna1276	Austronesian	1
459	Mendi (Angal)	anga1314	Trans–New Guinea	1
461	Southern Kewa (Erave)	erav1244	Trans–New Guinea	1
463	Sirva (Sileibi)	sile1255	Trans–New Guinea	1
